Name,Symbol,Website,Description,Sector,Industry,Beta,Dividend Rate,Earnings Growth,Revenue Growth,Shares OutStanding,EPS (trailing),Market Cap,52 Week Low,52 Week High,PEG ratio,Latest date_only,Latest Close,Latest Volume,Latest Close_ema_12,Latest Close_ema_26,Latest macd,Latest macd_ema_9,P/E ratio,Close_change_1d,Volume_change_1d,macd_change_1d,macd_ema_9_change_1d,Close_change_5d,Volume_change_5d,macd_change_5d,macd_ema_9_change_5d,Close_change_1m,Volume_change_1m,macd_change_1m,macd_ema_9_change_1m,Close_change_3m,Volume_change_3m,macd_change_3m,macd_ema_9_change_3m,Close_change_6m,Volume_change_6m,macd_change_6m,macd_ema_9_change_6m,Close_change_1y,Volume_change_1y,macd_change_1y,macd_ema_9_change_1y,PE 40th Percentile,PE Median,PE 60th Percentile,created_on
Consolidated Finvest & Holdings Limited,CONSOFINVT.NS,https://www.consofinvest.com,"Consolidated Finvest & Holdings Limited operates as a non-banking financial company in India. It invests in shares, stocks, bonds, debentures, mutual funds, inter corporate deposits, and loans. The company also provides loans. Consolidated Finvest & Holdings Limited was incorporated in 1993 and is headquartered in New Delhi, India.",Financial Services,Capital Markets,0.600407,Not Found,Not Found,Not Found,32326400,97.82,4344668160,93.55,164.7,Not Found,2023-07-10,136.3000030517578,9210,140.33320264698966,138.40818477871332,1.925017868276342,3.5187683255869215,1.3934,-2.26,214.44,-0.5646544791584063,-0.3984376143276447,-2.71,-51.39,-2.180096253656245,-1.8615482870652267,-0.11,-20.13,-3.8664477333710323,-2.185318068463978,28.65,365.15,5.079537365052417,7.658580044324529,0.74,121.39,0.6200851832315379,2.88864033808432,11.72,-21.74,4.362445821885316,6.824642272340677,11.252340000000002,13.03155,16.44496,2023-07-12 19:18:48.342118
DB (International) Stock Brokers Limited,DBSTOCKBRO.NS,https://www.dbonline.in,"DB (International) Stock Brokers Limited provides stock broking and depository participant services of CDSL in India. The company offers non-resident Indian services, such as equity and derivatives trading; mutual fund and initial public offering investment; and procurement of permanent account number cards and RBI permissions. DB (International) Stock Brokers Limited was incorporated in 1992 and is based in New Delhi, India.",Financial Services,Capital Markets,0.27137,Not Found,-0.682,-0.468,35000000,1.69,827566720,18.9,37.0,Not Found,2023-07-10,23.899999618530273,1866,24.35194583141779,24.470223497968963,-0.11827766655117244,0.03828955818826507,14.142,0.0,-96.63,-0.036554128351721005,-0.03914180618485938,-4.02,-76.69,-0.24900323744751418,-0.18088188397198424,-8.78,-95.08,-0.6183818651755288,-0.06588409424916448,2.8,-44.0,0.6394198376122411,0.7934179639892772,2.8,50.48,0.05733300486909698,0.2087079878759406,16.3,-35.32,0.3031551600884299,0.5828041206485153,11.252340000000002,13.03155,16.44496,2023-07-12 19:18:48.342118
Delphi World Money Limited,DELPHIFX.NS,https://www.indiaforexonline.com,"Delphi World Money Limited engages in the money changing and money transfer businesses in India. The company offers foreign exchange, outward and inward remittance, and travel insurance services, as well as prepaid and gift cards for corporate and retail clients. It operates through a network of 18 branches. The company was formerly known as Ebixcash World Money India Limited and changed its name to Delphi World Money Limited in August 2021. The company was incorporated in 1985 and is based in Mumbai, India. Delphi World Money Limited operates as a subsidiary of EbixCash World Money Limited.",Financial Services,Capital Markets,0.475915,Not Found,4.864,0.689,11127900,13.1,4155275776,264.1,481.65,Not Found,2023-07-10,356.8999938964844,2329,373.7493894227184,364.7281065899329,9.021282832785516,12.920488136819746,27.2443,-3.24,-26.3,-2.4372774438394345,-0.9748013260085564,-3.96,-31.68,-5.7588345994734595,-2.141247036772832,7.4,-55.06,9.89802914843915,15.078533743671134,9.9,119.72,4.998855869831857,14.088200104671618,-10.63,67.31,14.359180881173017,19.33623894850107,-13.19,361.19,20.977602179954374,28.751754074214368,11.252340000000002,13.03155,16.44496,2023-07-12 19:18:48.342118
Dhani Services Limited,DHANI.NS,https://www.dhani.com,"Dhani Services Limited offers digital healthcare and digital transactional finance through its Dhani app in India. The company provides personal loans, and business installment loans. Its e-pharmacy sells pharmaceutical products. It also offers subscriptions for product offerings for healthcare and transaction finance services. In addition, the company offers card enabled prepaid payment program management and remittance services. Further, it engages in the provision of stock and commodity broking services; business of cross selling of real estate; and asset reconstruction business of stressed assets. The company was formerly known as Indiabulls Ventures Limited and changed its name to Dhani Services Limited in October 2020. Dhani Services Limited was incorporated in 1995 and is based in Mumbai, India.",Financial Services,Capital Markets,1.180122,Not Found,Not Found,-0.702,545481024,-8.19,16969839616,23.6,72.0,Not Found,2023-07-10,31.600000381469727,912815,32.71125053274131,33.40845464766879,-0.6972041149274801,-0.6005030387999263,-3.8584,-1.4,-64.9,-0.05736914075345112,-0.02417526903188849,-4.1,-42.57,-0.15016433836401433,-0.05905146357502966,-6.51,-73.75,-0.13119389172675966,-0.16687682886585248,-22.07,-96.67,-1.6432121190614666,0.13156665852002503,-18.35,-16.29,1.0295218564264843,1.2663918097143765,-6.37,-29.93,2.147131264916318,3.0127623200250007,11.252340000000002,13.03155,16.44496,2023-07-12 19:18:48.342118
Dhunseri Investments Limited,DHUNINV.NS,https://www.dhunseriinvestments.com,"Dhunseri Investments Limited, a non-banking finance company, invests in shares and securities in India and Singapore. It operates through three segments: Trading, Treasury Operations, and Food and Beverages. The company operates bakery business of Twelve cupcakes; manufactures and sells BOPET films; and trades in PET resins. It also engages in the infrastructure business. The company was formerly known as DI Marketing Limited. Dhunseri Investments Limited was incorporated in 1997 and is based in Kolkata, India.",Financial Services,Capital Markets,0.965739,2.5,Not Found,0.038,6097180,480.13,4450331648,555.0,841.45,Not Found,2023-07-10,709.0999755859375,1050,712.3771472816562,703.1449216086913,9.232225672964887,9.350120806149611,1.4769,-0.67,-47.79,-1.0722537174012814,-0.02947378329618111,-2.37,-72.51,-0.9183297257982304,1.8009634716816496,3.31,17.32,1.2967151562047547,-1.9777426770131328,15.86,-21.88,12.056733686653274,17.54642773824382,6.03,-73.82,21.17028291494057,20.25300673208831,22.88,-41.63,20.091451825385434,22.343752672119834,11.252340000000002,13.03155,16.44496,2023-07-12 19:18:48.342118
Dolat Algotech Limited,DOLATALGO.NS,https://www.dolatinvest.com,"Dolat Algotech Limited trades in shares, securities, commodities, and other financial products in India. It also invests in stocks, commodities, and derivatives. The company was formerly known as Dolat Investments Limited and changed its name to Dolat Algotech Limited in November 2021. Dolat Algotech Limited was incorporated in 1983 and is based in Mumbai, India.",Financial Services,Capital Markets,0.687924,Not Found,-0.874,-0.65,176000000,6.59,7814400512,39.25,77.0,Not Found,2023-07-10,44.650001525878906,82322,45.29246814057819,45.88999029874792,-0.5975221581697312,-0.3277119929843826,6.7754,1.36,3.68,-0.01761300993398862,-0.06745254129633721,-0.22,-69.62,-0.5174065521908062,-0.3428358775840116,-0.56,11.91,0.43246855857454847,0.7094841706151302,-5.7,12.08,0.907415267245085,2.0519908825883637,-30.02,1.91,0.45245519870942985,0.7859515778278452,-32.81,-30.12,1.5639308722389629,2.44848500956976,11.252340000000002,13.03155,16.44496,2023-07-12 19:18:48.342118
Dhunseri Ventures Limited,DVL.NS,https://www.aspetindia.com,"Dhunseri Ventures Limited engages in the treasury operations in shares and securities business in India. The company operates through three segments: Trading, Treasury Operations, and Food and Beverages. It also manufactures and retails confectioneries in Singapore; offers bakery products; and manufactures and sells BOPET films, as well as engages in the infrastructure business. The company was formerly known as Dhunseri Petrochem Limited and changed its name to Dhunseri Ventures Limited in December 2018. The company was incorporated in 1916 and is based in Kolkata, India. Dhunseri Ventures Limited is a subsidiary of Dhunseri Investments Limited.",Financial Services,Capital Markets,0.919267,5.0,-0.447,0.106,35024800,154.89,9580839936,195.8,298.8,Not Found,2023-07-10,276.25,42589,271.9047903531488,260.13815464211984,11.766635711028982,9.159114871757755,1.7835,-1.85,-45.23,-0.49890951102111103,0.6518802098178078,-5.31,-88.03,2.7645451613469163,5.295642338723514,15.37,164.51,11.4255126782802,7.938971376425065,17.78,126.12,12.732429201840091,11.53003654825714,17.06,119.92,16.03374937777818,13.124193123349492,39.7,448.54,16.70746321018092,14.710281726791695,11.252340000000002,13.03155,16.44496,2023-07-12 19:18:48.342118
Edelweiss Financial Services Limited,EDELWEISS.NS,https://www.edelweissfin.com,"Edelweiss Financial Services Limited provides financial products and services to corporates, individuals, and institutions in India. The company offers retail credit products, such as home loans, small and medium-sized enterprise and business loans, loans against shares, and agricultural and rural finance; corporate credit products, including structured collateralized credit and wholesale mortgage; and distressed credit. It also provides personal and private wealth management, investment banking, institutional equities services, and investment management; asset management products and services comprising mutual funds and alternate asset advisory services; and asset reconstruction services. In addition, the company offers life and general insurance products. It operates through a network of 300 offices. Edelweiss Financial Services Limited was formerly known as Edelweiss Capital Limited and changed its name to Edelweiss Financial Services Limited in August 2011. The company was incorporated in 1995 and is headquartered in Mumbai, India.",Financial Services,Capital Markets,0.826322,0.5,2.532,0.743,943275008,3.83,46692114432,35.0,77.4,Not Found,2023-07-10,49.54999923706055,803456,50.05335121637674,51.502294647595264,-1.4489434312185239,-1.8415664985046325,12.9373,-1.1,-33.42,0.0646650911489175,0.09815576682152694,-1.1,-19.85,0.46631501372007733,0.5165352228616813,5.99,280.18,3.3442624847522993,0.6133526276522034,-8.49,-25.13,0.6953040217613449,0.8255181917711925,-22.46,-10.89,-1.1682434677826734,-1.6553654949961294,-7.64,96.11,-1.1232867396925528,-1.2248684698576504,11.252340000000002,13.03155,16.44496,2023-07-12 19:18:48.342118
Emkay Global Financial Services Limited,EMKAY.NS,https://www.emkayglobal.com,"Emkay Global Financial Services Limited, through its subsidiaries, provides stock broking, investment banking, portfolio management, and wealth management services in India. The company offers institutional equities, private wealth management and investment banking, commodities, currency derivatives, and retail broking services. It also provides investment solutions, such as portfolio creation, investment planning, portfolio monitoring, transactional support, MIS and information support, and advisory services; and estate and succession planning. It serves institutional investors, mutual funds, hedge funds, banks, insurance companies, private equity firms, corporate houses, small and medium sized enterprises, and high net worth individuals. The company was formerly known as Emkay Share and Stock Brokers Private Limited and changed its name to Emkay Global Financial Services Limited in June 2008. Emkay Global Financial Services Limited was incorporated in 1995 and is based in Mumbai, India.",Financial Services,Capital Markets,1.058683,1.0,Not Found,-0.077,24640200,5.71,1902888576,61.85,95.0,Not Found,2023-07-10,74.0,12521,74.24756682584729,74.03596520212923,0.21160162371805313,0.3057292151251183,12.9597,-0.8,2.27,-0.042134933983717815,-0.023531897851766237,-0.67,12.19,-0.10023585690713332,-0.13814571359860367,1.72,-35.19,-7.538309759524964e-05,-0.12362744854047547,9.39,-87.14,0.6832330169428786,1.4210884794776082,-3.01,-1.57,0.16294954808176954,0.31928099514651387,11.28,69.36,4.25523364098764,5.615510899178423,11.252340000000002,13.03155,16.44496,2023-07-12 19:18:48.342118
Geojit Financial Services Limited,GEOJITFSL.NS,https://www.geojit.com,"Geojit Financial Services Limited, an investment services company, provides broking and financial services in India, Oman, Kuwait, the United Arab Emirates, and Saudi Arabia. The company operates through Financial Services and Software Services segments. The Financial Services segment offers brokerage, depository, financial products distribution, portfolio management, and other related services. The Software Services segment develops and maintains software. The company was formerly known as Geojit BNP Paribas Financial Services Limited and changed its name to Geojit Financial Services Limited in February 2017. Geojit Financial Services Limited was founded in 1987 and is based in Kochi, India.",Financial Services,Capital Markets,0.891112,1.5,-0.183,-0.101,239092992,3.96,11492486144,39.15,55.1,Not Found,2023-07-10,46.25,258117,47.10179663742602,46.24730418889422,0.8544924485318006,1.0006638598293405,11.6793,-1.28,-47.31,-0.15508778078410046,-0.03654285282438474,-5.23,-65.14,-0.4042986346195434,0.07476999327918832,4.17,4.98,0.489397032084689,0.8459314573647356,6.81,173.97,1.4518849534072729,1.908189819551752,-1.91,132.55,0.8270704324885116,1.000141352305377,-11.4,67.1,0.9011432618205504,1.3511974284229338,11.252340000000002,13.03155,16.44496,2023-07-12 19:18:48.342118
